target,regime,requested_delay,taps,sample_index,peak_index,peak_aligned_index,coefficient,normalised_coefficient
low-pass,window,34.9295182,129,100,32,68,3.08012024e-06,2.08246561e-05
low-pass,window,34.9295182,129,101,32,69,3.71469563e-06,2.51150126e-05
low-pass,window,34.9295182,129,102,32,70,2.15913675e-06,1.45978977e-05
low-pass,window,34.9295182,129,103,32,71,2.80811134e-06,1.89856072e-05
low-pass,window,34.9295182,129,104,32,72,1.49251406e-06,1.00908697e-05
low-pass,window,34.9295182,129,105,32,73,2.13159498e-06,1.44116882e-05
low-pass,window,34.9295182,129,106,32,74,1.0127337e-06,6.84708039e-06
low-pass,window,34.9295182,129,107,32,75,1.62582248e-06,1.09921663e-05
low-pass,window,34.9295182,129,108,32,76,6.69840351e-07,4.52878258e-06
low-pass,window,34.9295182,129,109,32,77,1.24676605e-06,8.42937033e-06
low-pass,window,34.9295182,129,110,32,78,4.26929056e-07,2.88646224e-06
low-pass,window,34.9295182,129,111,32,79,9.61774573e-07,6.50254636e-06
low-pass,window,34.9295182,129,112,32,80,2.56781363e-07,1.73609572e-06
low-pass,window,34.9295182,129,113,32,81,7.46651085e-07,5.04809904e-06
low-pass,window,34.9295182,129,114,32,82,1.39360069e-07,9.42211755e-07
low-pass,window,34.9295182,129,115,32,83,5.8347553e-07,3.94487107e-06
low-pass,window,34.9295182,129,116,32,84,5.99451115e-08,4.0528818e-07
low-pass,window,34.9295182,129,117,32,85,4.58983981e-07,3.10318519e-06
low-pass,window,34.9295182,129,118,32,86,7.74791036e-09,5.23835291e-08
low-pass,window,34.9295182,129,119,32,87,3.63363171e-07,2.45669405e-06
low-pass,window,34.9295182,129,120,32,88,-2.51175391e-08,-1.69819381e-07
low-pass,window,34.9295182,129,121,32,89,2.89354746e-07,1.95632397e-06
low-pass,window,34.9295182,129,122,32,90,-4.43977855e-08,-3.00172896e-07
low-pass,window,34.9295182,129,123,32,91,2.31590274e-07,1.56577907e-06
low-pass,window,34.9295182,129,124,32,92,-5.42652162e-08,-3.66886477e-07
low-pass,window,34.9295182,129,125,32,93,1.86098076e-07,1.25820686e-06
low-pass,window,34.9295182,129,126,32,94,-5.7736253e-08,-3.90354115e-07
low-pass,window,34.9295182,129,127,32,95,1.49937844e-07,1.01372797e-06
low-pass,window,34.9295182,129,128,32,96,-5.69802882e-08,-3.85243046e-07
low-pass,window,64,129,0,64,-64,1.54432875e-06,9.49120485e-06
low-pass,window,64,129,1,64,-63,2.97640249e-06,1.82925078e-05
low-pass,window,64,129,2,64,-62,2.27593872e-06,1.39875662e-05
low-pass,window,64,129,3,64,-61,3.970698e-06,2.44032937e-05
low-pass,window,64,129,4,64,-60,3.29794767e-06,2.02686746e-05
low-pass,window,64,129,5,64,-59,5.32052888e-06,3.26991448e-05
low-pass,window,64,129,6,64,-58,4.71898406e-06,2.90021437e-05
low-pass,window,64,129,7,64,-57,7.15495891e-06,4.3973267e-05
low-pass,window,64,129,8,64,-56,6.68737424e-06,4.10995643e-05
low-pass,window,64,129,9,64,-55,9.64976996e-06,5.93059886e-05
low-pass,window,64,129,10,64,-54,9.40551069e-06,5.7804809e-05
low-pass,window,64,129,11,64,-53,1.30443175e-05,8.01683508e-05
low-pass,window,64,129,12,64,-52,1.31494179e-05,8.08142815e-05
low-pass,window,64,129,13,64,-51,1.76644826e-05,0.000108563169
low-pass,window,64,129,14,64,-50,1.82954132e-05,0.00011244077
low-pass,window,64,129,15,64,-49,2.39539525e-05,0.000147217275
low-pass,window,64,129,16,64,-48,2.53564697e-05,0.000155836928
low-pass,window,64,129,17,64,-47,3.25168979e-05,0.000199843808
low-pass,window,64,129,18,64,-46,3.5031869e-05,0.00021530043
low-pass,window,64,129,19,64,-45,4.41762822e-05,0.000271500574
low-pass,window,64,129,20,64,-44,4.82751084e-05,0.000296691324
low-pass,window,64,129,21,64,-43,6.00536691e-05,0.000369080531
low-pass,window,64,129,22,64,-42,6.63869475e-05,0.000408003876
low-pass,window,64,129,23,64,-41,8.16786919e-05,0.000501984565
low-pass,window,64,129,24,64,-40,9.11432064e-05,0.000560152002
low-pass,window,64,129,25,64,-39,0.00011113961,0.000683046792
low-pass,window,64,129,26,64,-38,0.000124970802,0.000768051153
low-pass,window,64,129,27,64,-37,0.000151291046,0.00092981129
low-pass,window,64,129,28,64,-36,0.000171191089,0.00105211386
low-pass,window,64,129,29,64,-35,0.000206041767,0.00126630073
low-pass,window,64,129,30,64,-34,0.000234357692,0.001440326
low-pass,window,64,129,31,64,-33,0.000280755252,0.00172547821
low-pass,window,64,129,32,64,-32,0.000320727986,0.00197114443
low-pass,window,64,129,33,64,-31,0.000382810547,0.00235269421
low-pass,window,64,129,34,64,-30,0.000438925313,0.00269756686
low-pass,window,64,129,35,64,-29,0.000522393185,0.00321054744
low-pass,window,64,129,36,64,-28,0.000600876431,0.00369289329
low-pass,window,64,129,37,64,-27,0.000713620366,0.00438580002
low-pass,window,64,129,38,64,-26,0.000823151409,0.00505896081
low-pass,window,64,129,39,64,-25,0.000976159156,0.00599932268
low-pass,window,64,129,40,64,-24,0.00112890176,0.00693805504
low-pass,window,64,129,41,64,-23,0.00133758529,0.00822059164
low-pass,window,64,129,42,64,-22,0.00155070593,0.00953039802
low-pass,window,64,129,43,64,-21,0.00183688021,0.0112891807
low-pass,window,64,129,44,64,-20,0.00213482584,0.0131203083
low-pass,window,64,129,45,64,-19,0.00252972764,0.0155473135
low-pass,window,64,129,46,64,-18,0.0029477275,0.0181162757
low-pass,window,64,129,47,64,-17,0.00349675866,0.021490536
low-pass,window,64,129,48,64,-16,0.00408638014,0.0251142582
low-pass,window,64,129,49,64,-15,0.00485685057,0.0298494499
low-pass,window,64,129,50,64,-14,0.00569518375,0.0350017155
low-pass,window,64,129,51,64,-13,0.00678960364,0.0417278503
low-pass,window,64,129,52,64,-12,0.00799529514,0.0491378431
low-pass,window,64,129,53,64,-11,0.00957578667,0.0588512988
low-pass,window,64,129,54,64,-10,0.0113391724,0.0696887939
low-pass,window,64,129,55,64,-9,0.013676663,0.0840546486
low-pass,window,64,129,56,64,-8,0.0163225085,0.100315604
low-pass,window,64,129,57,64,-7,0.0199098957,0.122363129
low-pass,window,64,129,58,64,-6,0.0240489526,0.147801131
low-pass,window,64,129,59,64,-5,0.0299193193,0.183879493
low-pass,window,64,129,60,64,-4,0.0369099259,0.226842677
low-pass,window,64,129,61,64,-3,0.047897853,0.294372771
low-pass,window,64,129,62,64,-2,0.0619895508,0.380978159
low-pass,window,64,129,63,64,-1,0.0939703988,0.577527488
low-pass,window,64,129,64,64,0,0.162711561,1
low-pass,window,64,129,65,64,1,0.0939703988,0.577527488
low-pass,window,64,129,66,64,2,0.0619895508,0.380978159
low-pass,window,64,129,67,64,3,0.047897853,0.294372771
low-pass,window,64,129,68,64,4,0.0369099259,0.226842677
low-pass,window,64,129,69,64,5,0.0299193193,0.183879493
low-pass,window,64,129,70,64,6,0.0240489526,0.147801131
low-pass,window,64,129,71,64,7,0.0199098957,0.122363129
low-pass,window,64,129,72,64,8,0.0163225085,0.100315604
low-pass,window,64,129,73,64,9,0.013676663,0.0840546486
low-pass,window,64,129,74,64,10,0.0113391724,0.0696887939
low-pass,window,64,129,75,64,11,0.00957578667,0.0588512988
low-pass,window,64,129,76,64,12,0.00799529514,0.0491378431
low-pass,window,64,129,77,64,13,0.00678960364,0.0417278503
low-pass,window,64,129,78,64,14,0.00569518375,0.0350017155
low-pass,window,64,129,79,64,15,0.00485685057,0.0298494499
low-pass,window,64,129,80,64,16,0.00408638014,0.0251142582
low-pass,window,64,129,81,64,17,0.00349675866,0.021490536
low-pass,window,64,129,82,64,18,0.0029477275,0.0181162757
low-pass,window,64,129,83,64,19,0.00252972764,0.0155473135
low-pass,window,64,129,84,64,20,0.00213482584,0.0131203083
low-pass,window,64,129,85,64,21,0.00183688021,0.0112891807
low-pass,window,64,129,86,64,22,0.00155070593,0.00953039802
low-pass,window,64,129,87,64,23,0.00133758529,0.00822059164
low-pass,window,64,129,88,64,24,0.00112890176,0.00693805504
low-pass,window,64,129,89,64,25,0.000976159156,0.00599932268
low-pass,window,64,129,90,64,26,0.000823151409,0.00505896081
low-pass,window,64,129,91,64,27,0.000713620366,0.00438580002
low-pass,window,64,129,92,64,28,0.000600876431,0.00369289329
low-pass,window,64,129,93,64,29,0.000522393185,0.00321054744
low-pass,window,64,129,94,64,30,0.000438925313,0.00269756686
low-pass,window,64,129,95,64,31,0.000382810547,0.00235269421
low-pass,window,64,129,96,64,32,0.000320727986,0.00197114443
low-pass,window,64,129,97,64,33,0.000280755252,0.00172547821
low-pass,window,64,129,98,64,34,0.000234357692,0.001440326
low-pass,window,64,129,99,64,35,0.000206041767,0.00126630073
low-pass,window,64,129,100,64,36,0.000171191089,0.00105211386
low-pass,window,64,129,101,64,37,0.000151291046,0.00092981129
low-pass,window,64,129,102,64,38,0.000124970802,0.000768051153
low-pass,window,64,129,103,64,39,0.00011113961,0.000683046792
low-pass,window,64,129,104,64,40,9.11432064e-05,0.000560152002
low-pass,window,64,129,105,64,41,8.16786919e-05,0.000501984565
low-pass,window,64,129,106,64,42,6.63869475e-05,0.000408003876
low-pass,window,64,129,107,64,43,6.00536691e-05,0.000369080531
low-pass,window,64,129,108,64,44,4.82751084e-05,0.000296691324
low-pass,window,64,129,109,64,45,4.41762822e-05,0.000271500574
low-pass,window,64,129,110,64,46,3.5031869e-05,0.00021530043
low-pass,window,64,129,111,64,47,3.25168979e-05,0.000199843808
low-pass,window,64,129,112,64,48,2.53564697e-05,0.000155836928
low-pass,window,64,129,113,64,49,2.39539525e-05,0.000147217275
low-pass,window,64,129,114,64,50,1.82954132e-05,0.00011244077
low-pass,window,64,129,115,64,51,1.76644826e-05,0.000108563169
low-pass,window,64,129,116,64,52,1.31494179e-05,8.08142815e-05
low-pass,window,64,129,117,64,53,1.30443175e-05,8.01683508e-05
low-pass,window,64,129,118,64,54,9.40551069e-06,5.7804809e-05
low-pass,window,64,129,119,64,55,9.64976996e-06,5.93059886e-05
low-pass,window,64,129,120,64,56,6.68737424e-06,4.10995643e-05
low-pass,window,64,129,121,64,57,7.15495891e-06,4.3973267e-05
low-pass,window,64,129,122,64,58,4.71898406e-06,2.90021437e-05
low-pass,window,64,129,123,64,59,5.32052888e-06,3.26991448e-05
low-pass,window,64,129,124,64,60,3.29794767e-06,2.02686746e-05
low-pass,window,64,129,125,64,61,3.970698e-06,2.44032937e-05
low-pass,window,64,129,126,64,62,2.27593872e-06,1.39875662e-05
low-pass,window,64,129,127,64,63,2.97640249e-06,1.82925078e-05
low-pass,window,64,129,128,64,64,1.54432875e-06,9.49120485e-06
low-pass,window,93.0704818,129,0,96,-96,-5.69802882e-08,-3.85243046e-07
low-pass,window,93.0704818,129,1,96,-95,1.49937844e-07,1.01372797e-06
low-pass,window,93.0704818,129,2,96,-94,-5.77362532e-08,-3.90354116e-07
low-pass,window,93.0704818,129,3,96,-93,1.86098076e-07,1.25820686e-06
low-pass,window,93.0704818,129,4,96,-92,-5.42652161e-08,-3.66886476e-07
low-pass,window,93.0704818,129,5,96,-91,2.31590274e-07,1.56577907e-06
low-pass,window,93.0704818,129,6,96,-90,-4.43977856e-08,-3.00172896e-07
low-pass,window,93.0704818,129,7,96,-89,2.89354746e-07,1.95632397e-06
low-pass,window,93.0704818,129,8,96,-88,-2.51175391e-08,-1.69819381e-07
low-pass,window,93.0704818,129,9,96,-87,3.63363171e-07,2.45669405e-06
low-pass,window,93.0704818,129,10,96,-86,7.7479104e-09,5.23835294e-08
low-pass,window,93.0704818,129,11,96,-85,4.58983981e-07,3.10318519e-06
low-pass,window,93.0704818,129,12,96,-84,5.99451115e-08,4.0528818e-07
low-pass,window,93.0704818,129,13,96,-83,5.8347553e-07,3.94487107e-06
low-pass,window,93.0704818,129,14,96,-82,1.39360069e-07,9.42211754e-07
low-pass,window,93.0704818,129,15,96,-81,7.46651085e-07,5.04809904e-06
low-pass,window,93.0704818,129,16,96,-80,2.56781363e-07,1.73609572e-06
low-pass,window,93.0704818,129,17,96,-79,9.61774573e-07,6.50254636e-06
low-pass,window,93.0704818,129,18,96,-78,4.26929056e-07,2.88646223e-06
low-pass,window,93.0704818,129,19,96,-77,1.24676605e-06,8.42937033e-06
low-pass,window,93.0704818,129,20,96,-76,6.69840351e-07,4.52878259e-06
low-pass,window,93.0704818,129,21,96,-75,1.62582248e-06,1.09921663e-05
low-pass,window,93.0704818,129,22,96,-74,1.0127337e-06,6.84708039e-06
low-pass,window,93.0704818,129,23,96,-73,2.13159498e-06,1.44116882e-05
low-pass,window,93.0704818,129,24,96,-72,1.49251406e-06,1.00908697e-05
low-pass,window,93.0704818,129,25,96,-71,2.80811134e-06,1.89856072e-05
low-pass,window,93.0704818,129,26,96,-70,2.15913675e-06,1.45978977e-05
low-pass,window,93.0704818,129,27,96,-69,3.71469563e-06,2.51150126e-05
low-pass,window,93.0704818,129,28,96,-68,3.08012024e-06,2.08246561e-05
low-pass,window,93.0704818,129,29,96,-67,4.93122162e-06,3.33399303e-05
low-pass,window,93.0704818,129,30,96,-66,4.34659575e-06,2.93872818e-05
low-pass,window,93.0704818,129,31,96,-65,6.56514922e-06,4.43868952e-05
low-pass,window,93.0704818,129,32,96,-64,6.08141113e-06,4.11163478e-05
low-pass,window,93.0704818,129,33,96,-63,8.76094338e-06,5.92326332e-05
low-pass,window,93.0704818,129,34,96,-62,8.44998019e-06,5.71302148e-05
low-pass,window,93.0704818,129,35,96,-61,1.1712676e-05,7.91892618e-05
low-pass,window,93.0704818,129,36,96,-60,1.16747995e-05,7.89331793e-05
low-pass,window,93.0704818,129,37,96,-59,1.56808784e-05,0.000106018231
low-pass,window,93.0704818,129,38,96,-58,1.60548636e-05,0.000108546741
low-pass,window,93.0704818,129,39,96,-57,2.10150715e-05,0.000142082646
low-pass,window,93.0704818,129,40,96,-56,2.19916233e-05,0.000148685102
low-pass,window,93.0704818,129,41,96,-55,2.81838765e-05,0.000190550851
low-pass,window,93.0704818,129,42,96,-54,3.00236818e-05,0.000202989753
low-pass,window,93.0704818,129,43,96,-53,3.7815253e-05,0.000255668473
low-pass,window,93.0704818,129,44,96,-52,4.08731657e-05,0.000276342984
low-pass,window,93.0704818,129,45,96,-51,5.07502674e-05,0.00034312195
low-pass,window,93.0704818,129,46,96,-50,5.55076994e-05,0.00037528689
low-pass,window,93.0704818,129,47,96,-49,6.81149496e-05,0.000460524358
low-pass,window,93.0704818,129,48,96,-48,7.52232439e-05,0.000508583451
low-pass,window,93.0704818,129,49,96,-47,9.14163496e-05,0.000618064844
low-pass,window,93.0704818,129,50,96,-46,0.000101754865,0.000687963422
low-pass,window,93.0704818,129,51,96,-45,0.000122671001,0.000829377168
low-pass,window,93.0704818,129,52,96,-44,0.000137424921,0.000929128242
low-pass,window,93.0704818,129,53,96,-43,0.000164576844,0.00111270207
low-pass,window,93.0704818,129,54,96,-42,0.000185341469,0.00125309145
low-pass,window,93.0704818,129,55,96,-41,0.00022074352,0.00149244429
low-pass,window,93.0704818,129,56,96,-40,0.000249664187,0.00168797658
low-pass,window,93.0704818,129,57,96,-39,0.000296001255,0.00200126094
low-pass,window,93.0704818,129,58,96,-38,0.000335961284,0.00227143022
low-pass,window,93.0704818,129,59,96,-37,0.000396815818,0.00268286699
low-pass,window,93.0704818,129,60,96,-36,0.000451689409,0.00305386668
low-pass,window,93.0704818,129,61,96,-35,0.000531847161,0.00359581228
low-pass,window,93.0704818,129,62,96,-34,0.00060684045,0.00410284101
low-pass,window,93.0704818,129,63,96,-33,0.000712703533,0.00481858005
low-pass,window,93.0704818,129,64,96,-32,0.000814815875,0.00550896037
low-pass,window,93.0704818,129,65,96,-31,0.000954962946,0.00645649304
low-pass,window,93.0704818,129,66,96,-30,0.00109361314,0.00739390534
low-pass,window,93.0704818,129,67,96,-29,0.00127956285,0.00865110912
low-pass,window,93.0704818,129,68,96,-28,0.00146744339,0.00992136717
low-pass,window,93.0704818,129,69,96,-27,0.00171470134,0.0115930752
low-pass,window,93.0704818,129,70,96,-26,0.00196895088,0.0133120533
low-pass,window,93.0704818,129,71,96,-25,0.00229845684,0.0155398392
low-pass,window,93.0704818,129,72,96,-24,0.00264228242,0.0178644398
low-pass,window,93.0704818,129,73,96,-23,0.00308243158,0.020840283
low-pass,window,93.0704818,129,74,96,-22,0.00354737636,0.023983769
low-pass,window,93.0704818,129,75,96,-21,0.00413688065,0.0279694005
low-pass,window,93.0704818,129,76,96,-20,0.00476603784,0.0322231247
low-pass,window,93.0704818,129,77,96,-19,0.00555804933,0.037577905
low-pass,window,93.0704818,129,78,96,-18,0.00641070044,0.0433426689
low-pass,window,93.0704818,129,79,96,-17,0.00747889766,0.0505647375
low-pass,window,93.0704818,129,80,96,-16,0.00863737217,0.0583971698
low-pass,window,93.0704818,129,81,96,-15,0.0100852414,0.0681861964
low-pass,window,93.0704818,129,82,96,-14,0.0116654075,0.0788696805
low-pass,window,93.0704818,129,83,96,-13,0.013641049,0.0922269686
low-pass,window,93.0704818,129,84,96,-12,0.015809121,0.106885278
low-pass,window,93.0704818,129,85,96,-11,0.0185304118,0.125283892
low-pass,window,93.0704818,129,86,96,-10,0.0215317061,0.145575607
low-pass,window,93.0704818,129,87,96,-9,0.0253331176,0.171276904
low-pass,window,93.0704818,129,88,96,-8,0.0295461253,0.199760999
low-pass,window,93.0704818,129,89,96,-7,0.0349781827,0.236487074
low-pass,window,93.0704818,129,90,96,-6,0.0410314625,0.277413226
low-pass,window,93.0704818,129,91,96,-5,0.049119543,0.332096642
low-pass,window,93.0704818,129,92,96,-4,0.05820514,0.393524254
low-pass,window,93.0704818,129,93,96,-3,0.0713968325,0.482713129
low-pass,window,93.0704818,129,94,96,-2,0.0864843227,0.584719469
low-pass,window,93.0704818,129,95,96,-1,0.116091042,0.784890141
low-pass,window,93.0704818,129,96,96,0,0.147907376,1
low-pass,window,93.0704818,129,97,96,1,0.0518434334,0.350512832
low-pass,window,93.0704818,129,98,96,2,0.0299979215,0.202815588
low-pass,window,93.0704818,129,99,96,3,0.0218830752,0.147951209
low-pass,window,93.0704818,129,100,96,4,0.015948965,0.107830761
low-pass,window,93.0704818,129,101,96,5,0.0124846254,0.0844084025
low-pass,window,93.0704818,129,102,96,6,0.00966052527,0.0653146956
low-pass,window,93.0704818,129,103,96,7,0.00779712458,0.0527162659
low-pass,window,93.0704818,129,104,96,8,0.00620368424,0.0419430348
low-pass,window,93.0704818,129,105,96,9,0.00509550068,0.034450619
low-pass,window,93.0704818,129,106,96,10,0.00411886482,0.0278475957
low-pass,window,93.0704818,129,107,96,11,0.00342236033,0.0231385372
low-pass,window,93.0704818,129,108,96,12,0.00279389369,0.0188894818
low-pass,window,93.0704818,129,109,96,13,0.00234090618,0.0158268387
low-pass,window,93.0704818,129,110,96,14,0.00192333386,0.0130036372
low-pass,window,93.0704818,129,111,96,15,0.00162200058,0.0109663265
low-pass,window,93.0704818,129,112,96,16,0.00133819017,0.00904748773
low-pass,window,93.0704818,129,113,96,17,0.00113463564,0.00767125798
low-pass,window,93.0704818,129,114,96,18,0.000938427627,0.00634469794
low-pass,window,93.0704818,129,115,96,19,0.000799475204,0.00540524227
low-pass,window,93.0704818,129,116,96,20,0.000661996774,0.00447575226
low-pass,window,93.0704818,129,117,96,21,0.000566489688,0.00383002999
low-pass,window,93.0704818,129,118,96,22,0.000469088496,0.0031715017
low-pass,window,93.0704818,129,119,96,23,0.000403182506,0.00272591209
low-pass,window,93.0704818,129,120,96,24,0.000333512422,0.00225487349
low-pass,window,93.0704818,129,121,96,25,0.000287970267,0.00194696352
low-pass,window,93.0704818,129,122,96,26,0.000237704503,0.0016071173
low-pass,window,93.0704818,129,123,96,27,0.000206270163,0.0013945901
low-pass,window,93.0704818,129,124,96,28,0.000169708986,0.00114740042
low-pass,window,93.0704818,129,125,96,29,0.000148096314,0.0010012774
low-pass,window,93.0704818,129,126,96,30,0.000121291467,0.000820050154
low-pass,window,93.0704818,129,127,96,31,0.000106537491,0.000720298697
low-pass,window,93.0704818,129,128,96,32,8.6727162e-05,0.000586361303
low-pass,window,122.140964,129,0,127,-127,1.26492627e-09,1.11779696e-08
low-pass,window,122.140964,129,1,127,-126,7.63693871e-11,6.74865172e-10
low-pass,window,122.140964,129,2,127,-125,1.54130449e-09,1.36202838e-08
low-pass,window,122.140964,129,3,127,-124,6.4700722e-10,5.71750875e-09
low-pass,window,122.140964,129,4,127,-123,1.3464828e-09,1.18986728e-08
low-pass,window,122.140964,129,5,127,-122,2.00275198e-09,1.76980281e-08
low-pass,window,122.140964,129,6,127,-121,6.13885038e-10,5.42481285e-09
low-pass,window,122.140964,129,7,127,-120,4.27266077e-09,3.77568821e-08
low-pass,window,122.140964,129,8,127,-119,-6.68403719e-10,-5.9065865e-09
low-pass,window,122.140964,129,9,127,-118,7.60294104e-09,6.71860848e-08
low-pass,window,122.140964,129,10,127,-117,-2.4887779e-09,-2.19929686e-08
low-pass,window,122.140964,129,11,127,-116,1.21709297e-08,1.07552737e-07
low-pass,window,122.140964,129,12,127,-115,-4.80663393e-09,-4.24755254e-08
low-pass,window,122.140964,129,13,127,-114,1.81973784e-08,1.60807588e-07
low-pass,window,122.140964,129,14,127,-113,-7.54142348e-09,-6.66424631e-08
low-pass,window,122.140964,129,15,127,-112,2.59617539e-08,2.29420245e-07
low-pass,window,122.140964,129,16,127,-111,-1.05568579e-08,-9.32894184e-08
